Job_Title,Company_name,Job_location,Company_Experience,Job_skills
Dassault Systemes ENOVIA V5-Application Developer,Accenture,Bangalore/Bengaluru,2-5 Yrs,"['System architecture', 'Data migration', 'XML', 'Presales', 'Matrix', 'Design development', 'data mapping', 'Software solutions']"
Industry X - Software Engineering - Application Developer - 11,Accenture,Bangalore/Bengaluru,2-5 Yrs,"['Front end', 'GIT', 'Data management', 'Adobe', 'Python', 'Engineering services', 'Manufacturing operations', 'Management']"
Business Transformation Consultant: Supply Chain Planning,IBM,Bangalore/Bengaluru,4-6 Yrs,"['Performance tuning', 'Supply chain management', 'Troubleshooting', 'Information technology', 'Project planning', 'Project delivery', 'System analysis', 'Logistics']"
Business Transformation Consultant: Supply Chain Planning,IBM,Bangalore/Bengaluru,4-8 Yrs,"['Change management', 'Journal entries', 'Oracle', 'Auditing', 'supply chain planning', 'Transformation', 'Change', 'Planning']"
Business Transformation Consultant: Supply Chain Planning,IBM,Bangalore/Bengaluru,4-8 Yrs,"['Supply Chain Planning', 'Redhat', 'Business transformation', 'Agile scrum', 'Technical architecture', 'RFP', 'Kinaxis Rapid Response', 'Architecture']"
Business Transformation Consultant: Procurement,IBM,Bangalore/Bengaluru,4-8 Yrs,"['Procurement', 'Project management', 'Integration testing', 'Unit testing', 'Troubleshooting', 'Contract management', 'User acceptance testing', 'Transformation']"
Technical Lead,UEI Electronics,"Bengaluru, Karnataka",7-9 Yrs,"['embedded system testing', 'python scripting', 'linux', 'Embedded Systems', 'c/c++', 'Embedded Testing', 'Android Application Development', 'Software Development']"
Business Transformation Consultant: Supply Chain Planning,IBM,Bangalore/Bengaluru,3-6 Yrs,"['Business transformation', 'Supply chain planning', 'Technical architecture', 'RFP', 'Business Transformation Consultant', 'documentation', 'RR integration', 'Agile Scrum methodologies']"
Business Transformation Consultant: Supply Chain Planning,IBM,Bangalore/Bengaluru,4-6 Yrs,"['Performance tuning', 'Supply chain management', 'Project planning', 'Troubleshooting', 'Information technology', 'risk assessment', 'Business Transformation Consultant', 'Supply Chain Planning']"
Microsoft Dynamics Navision / BC Developer,Sanchovni Solutions,"Hyderabad, Delhi / NCR, Bengaluru",4-9 Yrs,"['Business Central', 'Navision', 'Al', 'CAL', 'Bc', 'Microsoft', 'Microsoft Dynamics', 'Dynamic']"
Customer Success Manager - AM,Airtel,"Bengaluru, Karnataka",3-7 Yrs,"['Customer Retention', 'IOT', 'Upselling', 'Customer Engagement', 'Customer management', 'Retention', 'Customer focus', 'Engagement']"
Product Architect,Evgateway India,Hyderabad/Secunderabad,9-13 Yrs,"['Product Architect', 'OCPP', 'Product Development', 'Core Java Development', 'Restful Web Api Development', 'IOT', 'Angular Framework', 'Architecture']"
MES Professional,Infosys,Bangalore/Bengaluru,5-7 Yrs,"['Industrial IOT', 'Engineering services', 'Solution design', 'Team management', 'Software configuration management', 'Technology solutions', 'digital transformation', 'Client interfacing']"
Opcenter Professional,Infosys,Bangalore/Bengaluru,9-11 Yrs,"['Industrial IOT', 'Change management', 'Software configuration management', 'Agile', 'MES', 'SDLC', 'Opcenter', 'Software']"
Azure Data Factory Developer,Tata Consultancy Services (TCS),"Bhubaneswar, Odisha, Bangalore Rural, Karnataka, Mumbai (All Areas)",5-10 Yrs,"['Pyspark', 'Data Bricks', 'Python', 'Azure Data Factory', 'Factory', 'Development', 'Microsoft Azure', 'Bricks']"
Azure Integration Developer - Sr. Technical Lead,Birlasoft,"Hybrid - Noida, Uttar Pradesh, Pune, Maharashtra, Bangalore Rural, Karnataka",8-12 Yrs,"['Azure Service Bus', 'Azure Functions', 'Azure APIM', 'Azure Logic app', 'Azure  Integration Service', 'Application', 'SSIS', 'Azure Integration Services']"
MS D365 AX Technical,Tata Consultancy Services (TCS),"Hyderabad, Pune, Bengaluru",3-8 Yrs,"['X++', 'Microsoft Dynamics AX', 'Ax Technical', 'MS Dynamics AXAPTA', 'Microsoft Dynamics', 'Microsoft Dynamics AXAPTA', 'Technical', 'Dynamic']"
Technical Lead - .Net,Citiustech,"Mumbai, Hyderabad/Secunderabad, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",5-10 Yrs,"['Automation', 'Coding', 'Performance testing', 'Agile', 'Technical Lead', 'Application development', 'WCF', 'MVC']"
Tcs Hiring Oracle EBS Technical walk-in drive Hyderabad-Deccan Park-LS,Tata Consultancy Services (TCS),,,"['Oracle Apps Technical/Oracle EBS technical/Oracle R12', 'oracle ebs technical', 'Oracle Finance technical/Oracle SCM technical', 'TCAE', 'SCM', 'R12', 'Oracle apps technical', 'Oracle']"
Oracle Apps Technical Consultant,Evoke Technologies,Hybrid - Hyderabad(Madhapur),1-5 Yrs,"['EBS', 'Oracle Apps Technical', 'PLSQL', 'Eb', 'Oracle', 'Technical', 'Application', 'Oracle Apps']"
Oracle Apps Technical Consultant,Infovity India,Remote,7-10 Yrs,"['XML Publisher', 'Rice Components', 'XML Reports', 'PLSQL', 'Accounts Receivable', 'Accounts Payable', 'Payables', 'Oracle apps technical']"
Oracle Apps Technical Consultant,Diverse Lynx,Hyderabad,3-8 Yrs,"['XML', 'Oracle forms', 'HR', 'Oracle apps technical', 'SCM', 'Oracle Reports', 'Reporting', 'Hrsd']"
ORACLE APPS TECHNICAL CONSULTANT,RightPath Computer Tecchnologies Pvt Ltd,Hyderabad,3-6 Yrs,"['OLM', 'Payroll', 'XML', 'Finance', 'PLSQL', 'Oracle apps technical', 'Core HR', 'SCM']"
Oracle Apps Technical Consultant,Saniel Software Services,Hyderabad,2-5 Yrs,"['Techno functional', 'Client interaction', 'Oracle apps technical', 'SCM', 'techno', 'oracle apps', 'oracle', 'technical']"
Oracle apps technical consultant,Symphisys,Hyderabad/Secunderabad,5-10 Yrs,"['Architecture', 'PLSQL', 'Oracle apps technical', 'Technical architecture', 'consulting', 'oracle apps', 'oracle', 'application']"
Data Analytics Engineer For Top MNC,LRR Technologies,Hybrid - Hyderabad/Secunderabad,5-7 Yrs,"['R', 'Cloud Computing', 'Javascript', 'AWS', 'Python', 'Tensorflow', 'Azure Cloud', 'scikit-learn']"
Python Azure Devops Consultant,Maddisoft Solutions India,"Hyderabad, Bengaluru",7-11 Yrs,"['Github', 'FASTAPI', 'Python Flask', 'Azure Devops', 'Flask', 'Microsoft Azure', 'Devops', 'Consulting']"
UDS Flash Bootloader Developer,Satven,Hyderabad/Secunderabad,4-8 Yrs,"['Bootloader', 'AUTOSAR', 'DID implementations', 'Compression', 'Kwp', 'Secure Download', 'UDS', 'Timing parameters']"
Embedded Systems Developer ( Linux ),Elear Solutions And Detect Technologies,Hyderabad/Secunderabad,0-2 Yrs,"['System Programming', 'Device Drivers', 'Software Engineering', 'C + +', 'Continuous Integration', 'Debugging', 'Problem Solving', 'Embedded Systems']"
MS CRM Technical consultant  with pcf |,NA,"Hybrid - Hyderabad, Chennai, Bengaluru",5-10 Yrs,"['model driven apps', 'pcf', 'ms dynamics crm', 'Power Platform', 'Powerapps', 'Canvas', 'crm technical consultant', 'Plugins']"
D365 F&O / AX – Retail POS Technical Consultant,Axsource,"Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",3-3 Yrs,"['Retail', 'Team management', 'jQuery', 'Architecture', 'Coding', 'Analytical', 'Microsoft Dynamics AX', 'Unit testing']"
D365 F&O / AX Sr. Technical Consultant,Axsource,"Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",4-6 Yrs,"['ERP', 'XML', 'SSRS', 'Consulting', 'Biztalk', 'Visual Studio', 'EDI', 'SSIS']"
Technical Analyst/Technical Consultant,Oracle,Bangalore/Bengaluru,5-10 Yrs,"['Java', 'Technical Support', 'SQL Queries', 'E Business Suite', 'SQL', 'Troubleshooting Skills', 'EBS', 'Sql Support']"
JDA WMS Technical Consultant,Aparajita Consultancy Services,"Hyderabad/Secunderabad, Pune, Bangalore/Bengaluru",5-9 Yrs,"['JDA WMS', 'c#', 'java', 'oracle', 'c', 'moca', 'groovy', 'MS SQL Server']"
Technical Consultant,Wrkflo Tech,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-5 Yrs,"['Consulting', 'ITSM', 'Javascript', 'Application development', 'HTML', 'Scrum', 'bootstrap', 'angularjs']"
We are looking For Oracle EBS Technical Consultant,Client,"Hybrid - Hyderabad, Pune, Bengaluru",5-10 Yrs,"['Oracle EBS PLSQL', 'Oracle EBS Technical', 'Forms', 'Interfaces and Conversions', 'Reports', 'Workflow', 'Technical', 'Oracle']"
Senior Technical Consultant ServiceNow,Thirdera,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-9 Yrs,"['Selection process', 'Automation', 'Interpersonal skills', 'Web services', 'Data modeling', 'Coding', 'Database design', 'System Administrator']"
Senior Oracle HCM Technical Consultant,AST LLC,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-6 Yrs,"['Business process', 'Payroll', 'Managed services', 'Test scripts', 'Performance management', 'Project management', 'Oracle', 'Business intelligence']"
Senior Oracle FIN/SCM Technical Consultant,AST LLC,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",10-12 Yrs,"['Web services', 'Manager Quality Assurance', 'Project management', 'Presales', 'Oracle financials', 'Oracle', 'Business intelligence', 'SCM']"
Functional HCM technical Consultant,Bsri Solutions,"Noida, Uttar Pradesh, Hyderabad/ Secunderabad, Telangana, Pune, Maharashtra, Chennai, Tamil Nadu, Bangalore/ Bengaluru, Karnataka",5-10 Yrs,"['Payroll', 'HCM', 'Oracle Hcm', 'Bi Reporting Tools', 'Data Extraction', 'OTL', 'Aim / Oum', 'Core HR']"
Oracle Fusion Technical Consultant,Winfo Solutions,"Hyderabad/Secunderabad, Bangalore/Bengaluru",7-12 Yrs,"['Otbi Reports', 'Oic', 'Bi Publisher', 'Technical', 'Oracle', 'Oracle Fusion', 'Bi', 'Fusion']"
Embedded Software Engineer,Dialtonics,"Hyderabad, Telangana(Madhapur)",3-4 Yrs,"['Bootloader', 'Telecom', 'GIT', 'I2C', 'especially Autosar and infotainments systems', 'Domain knowledge in Automotive', 'Networking', 'SPI']"
Salesforce Senior Technical Consultant,Salesforce,"Mumbai, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",4-8 Yrs,"['Cloud computing', 'Data migration', 'Data management', 'Coding', 'Cloud', 'SAML', 'SSL', 'Release management']"
Salesforce Technical Consultant,Salesforce,"Mumbai, Pune, Gurgaon/Gurugram, Bangalore/Bengaluru",3-7 Yrs,"['Environment management', 'Data migration', 'Data management', 'Coding', 'Deployment', 'SAML', 'SSL', 'Release management']"
Peoplesoft Technical Consultant,Infosys,"Mysuru, Karnataka, Pune, Maharashtra, Bengaluru, Karnataka",5-10 Yrs,"['PeopleSoft Fscm', 'Oracle Database', 'Control-M', 'DBMS', 'FSCM', 'Technical', 'PeopleSoft', 'Consulting']"
VMware Technical Consultant,Gowra Bits & Bytes (GBB),"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-6 Yrs,"['VMware', 'Manager Technology', 'Deployment', 'Presales', 'Technology', 'Technology management', 'Consulting', 'Management']"
MSD CRM Technical Consultant,Leading Client,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-6 Yrs,"['MS Dynamics 365', 'C#', 'Java script', 'Dot.Net', '.NET', 'SQL Server', 'Dynamics', 'Serv']"
SAP (ABAP HANA/ ODTA/ SD) Technical consultant hiring,IT multinational corporation,"Hybrid - Hyderabad, Telangana, Chennai, Bengaluru",7-12 Yrs,"['SAP SD', 'SAP ABAP', 'Odata', 'SAP Odata', 'Sap Hana', 'Sap Sales And Distribution', 'Abap On Hana', 'Sales And Distribution']"
SAP ABAP Technical Consultant - SD/CO/FI Modules,CARBYNETECH,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-8 Yrs,"['SAP ABAP', 'Technical Consultant', 'SAP CO', 'SAP ERP', 'SAP', 'SAP SD', 'OOAD', 'SAP CRM']"
Technical Consultant - D365,Lenskart,"Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",4-9 Yrs,"['Manager Quality Assurance', 'C', 'Excel', 'Programming', 'Manager Technology', 'X++', 'Microsoft Dynamics AX', 'Microsoft Dynamics']"
Technical Consultant - D365,Lenskart,"Hyderabad/Secunderabad, Gurgaon/Gurugram, Bangalore/Bengaluru",4-8 Yrs,"['Manager Quality Assurance', 'C', 'Excel', 'Programming', 'Manager Technology', 'X++', 'Microsoft Dynamics AX', 'Microsoft Dynamics']"
Right Angle Technical consultant,NIXSOL INDIA PRIVATE LIMITED,"Hybrid - Hyderabad/Secunderabad, Chennai, Bangalore/Bengaluru",5-10 Yrs,"['Right Angle', 'ETRM', 'Business Analysis', 'Analysis', 'Technical', 'Consulting']"
Technical Consultant,Growel Softech,"Hyderabad, Pune, Bengaluru",6-6 Yrs,"['Technical Consultancy', 'HCM', 'Otbi Reports', 'Bi', 'Technical Consulting', 'Reporting', 'Technical', 'Consulting']"
D365 F&O Senior Technical Consultant,Argano Software,"Hybrid - Hyderabad, Telangana, Gurugram, Haryana, Bengaluru, Karnataka",7-9 Yrs,"['D365', 'Finance Operation', 'F&O', 'Technical consultant', 'Microsoft Dynamics', 'Technical', 'Senior', 'Dynamic']"
OIC Technical Consultant,Strategic Technology Resources International Private,"Hyderabad, Chennai, Bengaluru",3-8 Yrs,"['OIC developer', 'Oic', 'Fusion HCM Technical consultant', 'Technical', 'HCM', 'Fusion HCM', 'Fusion', 'Development']"
Sap Ewm Technical Consultant,US based Software Company,"Hyderabad, Chennai, Bengaluru",6-8 Yrs,"['EWM ABAP', 'SAP EWM Technical', 'Production support', 'Enhancements', 'support in system integration testing and UAT', 'Abap', 'System testing', 'Ewm']"
ServiceNow Technical Consultant,Thirdera,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-7 Yrs,"['Selection process', 'Automation', 'Interpersonal skills', 'Web services', 'Coding', 'Customer experience', 'Business applications', 'System Administrator']"
OAF Technical Consultant,OSI Digital,"Hyderabad/ Secunderabad, Telangana",6-11 Yrs,"['Oracle Apps Technical', 'Rice Components', 'oaf', 'ebs', 'Rice', 'Oracle Apps', 'Application', 'Components']"
Senior Technical Consultant,Snaptrude,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-7 Yrs,"['Health insurance', 'Product training', 'AutoCAD', 'Consulting', 'Bim', 'Presales', 'Workflow', 'REVIT']"
MSD 365 Finance Technical Consultant,Aeries Technology,"Hyderabad/Secunderabad, Bangalore/Bengaluru",7-10 Yrs,"['ERP', 'Manager Program Management', 'Consulting', 'HTTP', 'Business process management', 'Management', 'Information technology', 'Solution Architect']"
Oracle EBS  Technical Consultant,Rlabs Enterprise Services,Hyderabad,5-9 Yrs,"['oracle EBS', 'PLSQL', 'Oracle Forms', 'Oracle', 'Consulting', 'Technical', 'Eb', 'Oracle Workflows']"
SAP ABAP HR Technical Consultant,Coders Brain Pvt Ltd,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",6-8 Yrs,"['System architecture', 'Dialog programming', 'Application support', 'Payroll', 'Debugging', 'Scrum', 'Unit testing', 'Troubleshooting']"
MS Dynamics AX Technical Consultant,Coders Brain Pvt Ltd,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-7 Yrs,"['TDD', 'SSRS', 'X++', 'Microsoft Dynamics AX', 'Visual Studio', 'Unit testing', 'Technical architecture', 'microsoft']"
Oracle Fusion Technical Consultant,Transformedge Enterprise Services,"Noida, Mumbai, Hyderabad/Secunderabad, New Delhi, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",5-10 Yrs,"['Oracle database', 'SQL database', 'PAAS', 'SAAS', 'Cloud', 'Oracle ERP', 'PLSQL', 'Oracle Fusion']"
Workday Extend Technical Consultant,Purview India Consulting and  Services  LLP,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-10 Yrs,"['Cloud', 'Banking', 'Management', 'Asap', 'Workday', 'Technical', 'Consulting']"
SAP TM Technical Consultant,Coders Brain Pvt Ltd,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-17 Yrs,"['Business objects', 'Supply chain management', 'Backend', 'SAP', 'WebDynPro', 'Manager Technology', 'Budgeting']"
SAP B1 Technical Consultant,GAC Solutions,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['Technical Architect', 'MS SQL', 'jQuery', 'VB.NET', 'Web technologies', 'SAP B1', 'ASP.Net', 'Visual Studio']"
PS Technical Consultant IV,Our Ncr,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-8 Yrs,"['github', 'Version control', 'Architecture', 'Business analysis', 'Project management', 'Banking', 'Deployment', 'Project planning']"
Technical Consultant,Wilmer Technologies Inc,Hyderabad/Secunderabad,4-7 Yrs,"['Supply chain', 'Training', 'Business system', 'ERP', 'Accounting', 'Consulting', 'Technical', 'Technical Consulting']"
D365 F&O Technical Consultant,Wilmer Technologies Inc,Hyderabad/Secunderabad,4-9 Yrs,"['Training', 'Programming', 'Microsoft Dynamics', 'Technical architecture', 'Budgeting', 'Solution Architect', 'O', 'Technical']"
Technical Consultant (Hosting),Mitratech India,Remote,5-10 Yrs,"['Linux Administration', 'Bash Scripting', 'Weblogic', 'Hosting', 'Application Server', 'Websphere', 'MySQL', 'Apache Tomcat']"
Oracle order management Technical consultant,Cygnus Professionals,Remote,5-10 Yrs,"['Oracle Apps Technical', 'XML', 'PLSQL', 'Oracle E-business Suite', 'Shipment', 'Inventory', 'Oracle Apps', 'Oracle Order']"
AX Technical Consultant,Skillety,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-7 Yrs,"['Unix', 'VMware', 'SOA', 'Staffing', 'MySQL', 'SSRS', 'Cloud', 'Javascript']"
Oracle Cloud financial Technical Consultant,Leading Client,Hyderabad/Secunderabad,6-8 Yrs,"['Oracle Cloud financial Technical', 'Oracle Apps', 'Web services', 'Defects Analysis', 'PeopleSoft', 'Oracle ERP', 'Oracle BI', 'Oracle financials']"
Peoplesoft Technical Consultant,Leading Client,Hyderabad/Secunderabad,5-10 Yrs,"['SQL', 'report design', 'SQR', 'PeopleCode', 'testing', 'BI publishing', 'troubleshooting', 'designing solutions']"
Sap Abap Technical Consultant,Tekskills,"Hyderabad, Telangana(Kukatpally)",8-13 Yrs,"['SAP ABAP', 'Abap On Hana', 'S4 HANA', 'Ax Technical', 'SAP S Hana', 'Technical', 'SAP', 'SAP Hana']"
MS Dynamics CRM Technical Consultant,Illumina Technology Solutions,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-9 Yrs,"['Dynamics CRM', 'Technical design', 'Javascript', 'Design development', 'Workflow', 'Visual Studio', 'Microsoft Dynamics', 'microsoft']"
Technical Consultant-Security Auditor,Skillety,"Hyderabad/Secunderabad, Bangalore/Bengaluru",3-7 Yrs,"['information system', 'PCI DSS', 'Cisa', 'Compliance', 'Staffing', 'SOC', 'iso 27001 lead auditor', 'System Auditor']"
Sr. SAP Consultant (Immediate Joiner),Excel Talent Plus,"Dubai, Hyderabad, Telangana, Pune, Maharashtra",5-8 Yrs,"['SAP Consulting', 'SAP Implementation', 'SAP Project Management', 'SAP Basis', 'SAP Support', 'Basis', 'Project management', 'Project']"
Fusion HCM Technical Consultant,Expora Database Consulting Services,"Noida, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-8 Yrs,"['Solution design', 'Data migration', 'PDF', 'HCM', 'Cloud', 'Oracle Fusion', 'Business process analysis', 'Core HR']"
D365 Technical Consultant,Winwire Technologies,"Hyderabad/Secunderabad, Bangalore/Bengaluru",10-12 Yrs,"['Supply chain management', 'Data management', 'SSRS', 'X++', 'microsoft', 'Troubleshooting', 'Release management', 'Monitoring']"
SAP CPI Consultant,Capgemini,Hyderabad/Secunderabad,6-11 Yrs,"['SAP CIP PI PO Development', 'SAP ECC', 'github', 'Groovy Scripts', 'Transport management', 'XSLT', 'SAML', 'ABAP']"
PS Technical Consultant II,Our Ncr,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['Google Analytics', 'Front end', 'Javascript', 'HTML', 'JSON', 'MVC', 'User acceptance testing', 'Catering']"
SAP UI5 / Fiori Consultant,Infosys,Hyderabad/Secunderabad,9-14 Yrs,"['SAP UI5', 'SAP Fiori', 'SAP Web IDE', 'Fiori Design patterns', 'HTML5', 'JavaScript', 'agile methodologies', 'SAP UI/UX']"
SAP CPI Consultant,Infosys,Hyderabad/Secunderabad,2-4 Yrs,"['SAP CPI', 'SFSF', 'ODATA', 'SFTP', 'HTTP', 'HANA Cloud Integration', 'IDOC', 'SOAP']"
Technical Consultant,Strategic Information Group,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['ERP', 'Software design', 'QAD', 'XML', 'Application programming', 'Consulting', 'Troubleshooting', 'Middleware']"
Junior Technical Consultant,Strategic Information Group,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",2-5 Yrs,"['Data migration', 'Excel', 'Customer satisfaction', 'QAD', 'Consulting', 'Customer support', 'Management', 'Migration']"
SAP BPC Technical Consultant,Advantiqs,"Mumbai, Hyderabad, Ahmedabad, Bengaluru",5-7 Yrs,"['SAP BPC', 'Performance tuning', 'Defect tracking', 'Debugging', 'query', 'Packaging', 'sap', 'tracking']"
Scrum Master Lead Consultant,Infosys,Hyderabad/Secunderabad,9-14 Yrs,"['Scrum', 'Agile Coach', 'Scrum Master', 'Application development', 'software configuration management', 'SDLC', 'Software Configuration', 'Application']"
.Net Consultant,Infosys,Hyderabad/Secunderabad,5-7 Yrs,"['.Net', 'Team management', 'Software configuration management', 'ASP.Net', 'Software Configuration', 'Management', 'Software', 'Consulting']"
JDA Consultant (Mid-Level),Infosys,Hyderabad/Secunderabad,5-9 Yrs,"['JDA', 'Solution design', 'Software configuration management', 'JDA demand', 'Category management', 'Supply planning', 'Technology solutions', 'digital transformation']"
Sharepoint Consultant (RWI),Infosys,Hyderabad/Secunderabad,2-3 Yrs,"['EUC', 'PowerShell', 'Citrix XenDesktop', 'Windows10 Migration', 'Application Packaging', 'O365', 'System Center Configuration Manager', 'VDI']"
Technical (Pre-sales) Consultant,Gowra Bits & Bytes (GBB),"Mumbai, Hyderabad/Secunderabad, Bangalore/Bengaluru",4-8 Yrs,"['Automation', 'Presales', 'storage virtualization', 'virtualization', 'storage', 'technical', 'consulting']"
NAV Functional / Technical Consultant,Glosap Systems,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-6 Yrs,"['Diagnostics', 'Troubleshooting', 'Information technology', 'Monitoring', 'Technology', 'Functional', 'NAV', 'Technical']"
"Technical Consultant, SAP B1",CCS technologies,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",3-5 Yrs,"['Basic', 'Automation', 'Translation', 'VB.NET', 'C', 'SAP B1', 'Programming', 'Visual Studio']"
SAP MDG Technical Consultant,Ideslabs,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8 Yrs,"['Business process', 'Process design', 'SAP', 'SOA', 'WebDynPro', 'data governance', 'business rules', 'Data quality']"
OMP Analyst / Technical Consultant,Ideslabs,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-10 Yrs,"['Usage', 'Networking', 'Senior Analyst', 'Supply chain planning', 'Financial modelling', 'Planning', 'Finance', 'Technical analysis']"
D365 F&O Technical Consultant,sa global,"Hyderabad/Secunderabad, Bangalore/Bengaluru",5-10 Yrs,"['IT services', 'Front end', 'Coding', 'Relationship building', 'SSRS', 'X++', 'Microsoft Dynamics', 'microsoft']"
Oracle Fusion Technical Consultant,Transform Edge Solutions,"Noida, Mumbai, Hyderabad/Secunderabad, New Delhi, Pune, Chennai, Gurgaon/Gurugram, Bangalore/Bengaluru",5-10 Yrs,"['Oracle database', 'SQL database', 'PAAS', 'SAAS', 'Cloud', 'Oracle ERP', 'PLSQL', 'Oracle Fusion']"
Technical Consultant(SSL-22-23-278),Skillety,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",6-10 Yrs,"['Staffing', 'SSRS', 'HR', 'microsoft', 'SSL', 'Technical Consulting', 'Hrsd', 'Technical']"
LN ERP Technical Consultant,Harsco Corporation,Hyderabad/Secunderabad,5-8 Yrs,"['Order management', 'Core Java', 'ERP', 'Web services', 'Baan', 'Sales', 'PLSQL', 'Workflow']"
Technical Consultant,eG Innovations,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",1-4 Yrs,"['VMware', 'Performance management', 'Project management', 'Customer support', 'J2Ee', 'Troubleshooting', 'Customer engagement', 'Virtualization']"
Snowflake SME- Technical Consultant,Delphi Consulting Middle East,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",4-12 Yrs,"['Computer science', 'data security', 'Consulting', 'data governance', 'Informatica', 'microsoft', 'Business solutions', 'Delphi']"
Junior Technical Consultant - M365,Delphi Consulting Middle East,"Kolkata, Mumbai, New Delhi, Hyderabad/Secunderabad, Pune, Chennai, Bangalore/Bengaluru",5-8 Yrs,"['Computer science', 'Access management', 'MIS', 'Consulting', 'Windows', 'microsoft', 'MCSE', 'Business solutions']"
"Business Unit IT Manager - Chakan, Pune",Tata AutoComp,"Pune, Maharashtra(Chakan)",12-18 Yrs,"['cloud', 'IT Security Management', 'IT Management', 'dhcp', 'iot', 'Plant IT Head', 'IT Operations Management', 'DNS']"
Technical Consultant,Infosys,"Hyderabad, Telangana, Pune, Maharashtra",5-8 Yrs,"['MS Dynamics CRM', 'Ce', 'Dynamics Ce', 'RDBMS', 'Power Platform', 'Field Service', 'dynamics365', 'Customer Engagement']"
Senior Consultant-ServiceNow(CSM),The Hackett Group,Hyderabad,5-10 Yrs,"['ITSM', 'Servicenow', 'Servicenow Development', 'CSM', 'Development', 'Senior']"
Dynamics NAV Technical Consultant,Dynamic Informatics,Hyderabad,2-3 Yrs,"['Training', 'Performance tuning', 'MS SQL', 'SQL database', 'Technical design', 'Programming', 'Mentor', 'Navision']"
Market Intelligence Senior Consultant,Capgemini,Hyderabad/Secunderabad,6-9 Yrs,"['Market Intelligence', 'R', 'data analysis', 'Power BI', 'Artificial Intelligence', 'Tableau', 'data visualization', 'Open Architecture']"
Oracle BIP Reporting Technical Consultant,SVK Global Solutions,Hyderabad/Secunderabad,3-5 Yrs,"['Procurement', 'HCM', 'Finance', 'Oracle BI', 'Deployment', 'Technical architecture', 'Oracle e-business suite', 'Bip']"
AX Technical Consultant,Dynamic Informatics,Hyderabad/Secunderabad,2-3 Yrs,"['Visual Basic', 'Data management', 'Coding', 'TDD', 'Technical design', 'XML', 'SSRS', 'X++']"
